pmid,doi,annee,modele,theme,themes_secondaires,journal,titre,url,fichier
27544549,10.1016/j.biopha.2016.08.031,2016,in_vivo,stress_oxydatif,,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,Modulatory role of Pterocarpus santalinus against alcohol-induced liver oxidative/nitrosative damage in rats.,https://pubmed.ncbi.nlm.nih.gov/27544549/,in_vivo/stress_oxydatif/2016_27544549_modulatory-role-of-pterocarpus-santalinus-against.md
27903411,10.1016/j.envpol.2016.10.018,2016,in_vivo,stress_oxydatif,genotoxicite_epigenetique,"Environmental pollution (Barking, Essex : 1987)",When theory and observation collide: Can non-ionizing radiation cause cancer?,https://pubmed.ncbi.nlm.nih.gov/27903411/,in_vivo/stress_oxydatif/2016_27903411_when-theory-and-observation-collide-can-non-ionizi.md
27960592,10.1080/19336934.2016.1270487,2016,in_vivo,stress_oxydatif,apoptose_mitochondrie;genotoxicite_epigenetique;reproduction,Fly,"Mobile-phone radiation-induced perturbation of gene-expression profiling, redox equilibrium and sporadic-apoptosis control in the ovary of Drosophila melanogaster.",https://pubmed.ncbi.nlm.nih.gov/27960592/,in_vivo/stress_oxydatif/2016_27960592_mobile-phone-radiation-induced-perturbation-of-gen.md
26511840,10.1016/j.neuro.2015.10.009,2015,in_vivo,stress_oxydatif,neuroinflammation;genotoxicite_epigenetique,Neurotoxicology,"Low intensity microwave radiation induced oxidative stress, inflammatory response and DNA damage in rat brain.",https://pubmed.ncbi.nlm.nih.gov/26511840/,in_vivo/stress_oxydatif/2015_26511840_low-intensity-microwave-radiation-induced-oxidativ.md
27215026,,2015,in_vivo,stress_oxydatif,apoptose_mitochondrie,Zhongguo ying yong sheng li xue za zhi = Zhongguo yingyong shenglixue zazhi = Chinese journal of applied physiology,Impacts of exposure to 900 MHz mobile phone radiation on liver function in rats.,https://pubmed.ncbi.nlm.nih.gov/27215026/,in_vivo/stress_oxydatif/2015_27215026_impacts-of-exposure-to-900-mhz-mobile-phone-radiat.md
23301880,10.3109/15368378.2012.699012,2013,in_vivo,stress_oxydatif,dosimetrie_exposition,Electromagnetic biology and medicine,Effect of 900 MHz radiofrequency radiation on oxidative stress in rat brain and serum.,https://pubmed.ncbi.nlm.nih.gov/23301880/,in_vivo/stress_oxydatif/2013_23301880_effect-of-900-mhz-radiofrequency-radiation-on-oxid.md
23334843,10.1007/s12010-012-0079-9,2013,in_vivo,stress_oxydatif,neurodeveloppement;genotoxicite_epigenetique;reproduction,Applied biochemistry and biotechnology,"2.45 GHz microwave irradiation-induced oxidative stress affects implantation or pregnancy in mice, Mus musculus.",https://pubmed.ncbi.nlm.nih.gov/23334843/,in_vivo/stress_oxydatif/2013_23334843_2-45-ghz-microwave-irradiation-induced-oxidative-s.md
21460416,10.4149/gpb_2011_01_84,2011,in_vivo,stress_oxydatif,reproduction;genotoxicite_epigenetique;apoptose_mitochondrie,General physiology and biophysics,"900 MHz pulse-modulated radiofrequency radiation induces oxidative stress on heart, lung, testis and liver tissues.",https://pubmed.ncbi.nlm.nih.gov/21460416/,in_vivo/stress_oxydatif/2011_21460416_900-mhz-pulse-modulated-radiofrequency-radiation-i.md
21820603,10.1016/j.arcmed.2011.06.001,2011,in_vivo,stress_oxydatif,,Archives of medical research,"Effects of a 900-MHz electromagnetic field on oxidative stress parameters in rat lymphoid organs, polymorphonuclear leukocytes and plasma.",https://pubmed.ncbi.nlm.nih.gov/21820603/,in_vivo/stress_oxydatif/2011_21820603_effects-of-a-900-mhz-electromagnetic-field-on-oxid.md
22047460,10.3109/15368378.2011.587930,2011,in_vivo,stress_oxydatif,eeg_sommeil;neuro_comportement_cognition;apoptose_mitochondrie,Electromagnetic biology and medicine,900-MHz microwave radiation promotes oxidation in rat brain.,https://pubmed.ncbi.nlm.nih.gov/22047460/,in_vivo/stress_oxydatif/2011_22047460_900-mhz-microwave-radiation-promotes-oxidation-in.md
19261451,10.1016/j.pathophys.2009.01.008,2009,in_vivo,stress_oxydatif,dosimetrie_exposition,Pathophysiology : the official journal of the International Society for Pathophysiology,Mobile phone base stations-Effects on wellbeing and health.,https://pubmed.ncbi.nlm.nih.gov/19261451/,in_vivo/stress_oxydatif/2009_19261451_mobile-phone-base-stations-effects-on-wellbeing-an.md
16317515,10.1007/s11010-006-1267-0,2006,in_vivo,stress_oxydatif,eeg_sommeil,Molecular and cellular biochemistry,Protective effects of melatonin and caffeic acid phenethyl ester against retinal oxidative stress in long-term use of mobile phone: a comparative study.,https://pubmed.ncbi.nlm.nih.gov/16317515/,in_vivo/stress_oxydatif/2006_16317515_protective-effects-of-melatonin-and-caffeic-acid-p.md
16898263,10.1191/0748233706th263oa,2006,in_vivo,stress_oxydatif,eeg_sommeil,Toxicology and industrial health,Melatonin modulates 900 Mhz microwave-induced lipid peroxidation changes in rat brain.,https://pubmed.ncbi.nlm.nih.gov/16898263/,in_vivo/stress_oxydatif/2006_16898263_melatonin-modulates-900-mhz-microwave-induced-lipi.md
17276964,10.1007/BF02850217,2006,in_vivo,stress_oxydatif,apoptose_mitochondrie,Advances in therapy,Endometrial apoptosis induced by a 900-MHz mobile phone: preventive effects of vitamins E and C.,https://pubmed.ncbi.nlm.nih.gov/17276964/,in_vivo/stress_oxydatif/2006_17276964_endometrial-apoptosis-induced-by-a-900-mhz-mobile.md
15886623,10.1016/j.otohns.2005.01.012,2005,in_vivo,stress_oxydatif,eeg_sommeil,Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery,Nitric oxide level in the nasal and sinus mucosa after exposure to electromagnetic field.,https://pubmed.ncbi.nlm.nih.gov/15886623/,in_vivo/stress_oxydatif/2005_15886623_nitric-oxide-level-in-the-nasal-and-sinus-mucosa-a.md
14734207,10.1016/j.cccn.2003.10.012,2004,in_vivo,stress_oxydatif,,Clinica chimica acta; international journal of clinical chemistry,Ginkgo biloba prevents mobile phone-induced oxidative stress in rat brain.,https://pubmed.ncbi.nlm.nih.gov/14734207/,in_vivo/stress_oxydatif/2004_14734207_ginkgo-biloba-prevents-mobile-phone-induced-oxidat.md
15729859,10.1111/j.1346-8138.2004.tb00620.x,2004,in_vivo,stress_oxydatif,eeg_sommeil,The Journal of dermatology,Oxidative stress-mediated skin damage in an experimental mobile phone model can be prevented by melatonin.,https://pubmed.ncbi.nlm.nih.gov/15729859/,in_vivo/stress_oxydatif/2004_15729859_oxidative-stress-mediated-skin-damage-in-an-experi.md
42603578,10.1016/j.actbio.2026.08.024,2026,in_vivo,thermique,,Acta biomaterialia,Quaternary ammonium compound-based ionic liquid with microwave responsiveness for treating deep tissue infections without compromising biocompatibility.,https://pubmed.ncbi.nlm.nih.gov/42603578/,in_vivo/thermique/2026_42603578_quaternary-ammonium-compound-based-ionic-liquid-wi.md
37652500,10.21873/invivo.13306,2023,in_vivo,thermique,dosimetrie_exposition,"In vivo (Athens, Greece)",Intensity-dependent Temperature Rise Induced by Local Exposure to 26.5 GHz Quasi-Millimeter-Wave in Rat.,https://pubmed.ncbi.nlm.nih.gov/37652500/,in_vivo/thermique/2023_37652500_intensity-dependent-temperature-rise-induced-by-lo.md
36358768,10.3390/cancers14215349,2022,in_vivo,thermique,apoptose_mitochondrie;cancer,Cancers,Radiofrequency Electromagnetic Fields Cause Non-Temperature-Induced Physical and Biological Effects in Cancer Cells.,https://pubmed.ncbi.nlm.nih.gov/36358768/,in_vivo/thermique/2022_36358768_radiofrequency-electromagnetic-fields-cause-non-te.md
31943296,10.1002/bem.22243,2020,in_vivo,thermique,dosimetrie_exposition,Bioelectromagnetics,Exposure Assessment in Millimeter-Wave Reverberation Chamber Using Murine Phantoms.,https://pubmed.ncbi.nlm.nih.gov/31943296/,in_vivo/thermique/2020_31943296_exposure-assessment-in-millimeter-wave-reverberati.md
33290003,10.1097/HP.0000000000001216,2020,in_vivo,thermique,dosimetrie_exposition,Health physics,Revisiting 35 and 94 GHZ Millimeter Wave Exposure to the Non-Human Primate Eye.,https://pubmed.ncbi.nlm.nih.gov/33290003/,in_vivo/thermique/2020_33290003_revisiting-35-and-94-ghz-millimeter-wave-exposure.md
29116739,10.1021/acsami.7b13100,2017,in_vivo,thermique,apoptose_mitochondrie,ACS applied materials & interfaces,Gold Nanocluster-Mediated Cellular Death under Electromagnetic Radiation.,https://pubmed.ncbi.nlm.nih.gov/29116739/,in_vivo/thermique/2017_29116739_gold-nanocluster-mediated-cellular-death-under-ele.md
19627782,10.1016/j.jmbbm.2007.09.001,2007,in_vivo,thermique,neuro_comportement_cognition,Journal of the mechanical behavior of biomedical materials,Skin biothermomechanics for medical treatments.,https://pubmed.ncbi.nlm.nih.gov/19627782/,in_vivo/thermique/2007_19627782_skin-biothermomechanics-for-medical-treatments.md
10638670,10.1097/00024382-200013010-00010,2000,in_vivo,thermique,stress_oxydatif,"Shock (Augusta, Ga.)",Oxidative stress precedes circulatory failure induced by 35-GHz microwave heating.,https://pubmed.ncbi.nlm.nih.gov/10638670/,in_vivo/thermique/2000_10638670_oxidative-stress-precedes-circulatory-failure-indu.md
9766915,10.1007/s004200050300,1998,in_vivo,thermique,dosimetrie_exposition,International archives of occupational and environmental health,Effect of environmental temperature on the interactive developmental toxicity of radiofrequency radiation and 2-methoxyethanol in rats.,https://pubmed.ncbi.nlm.nih.gov/9766915/,in_vivo/thermique/1998_9766915_effect-of-environmental-temperature-on-the-interac.md
9209716,10.1002/(sici)1521-186x(1997)18:5<349::aid-bem2>3.0.co;2-2,1997,in_vivo,thermique,neurodeveloppement,Bioelectromagnetics,Interactions of radiofrequency radiation-induced hyperthermia and 2-methoxyethanol teratogenicity in rats.,https://pubmed.ncbi.nlm.nih.gov/9209716/,in_vivo/thermique/1997_9209716_interactions-of-radiofrequency-radiation-induced-h.md
7716735,10.1002/tera.1420500403,1994,in_vivo,thermique,,Teratology,Interactive developmental toxicity of radiofrequency radiation and 2-methoxyethanol in rats.,https://pubmed.ncbi.nlm.nih.gov/7716735/,in_vivo/thermique/1994_7716735_interactive-developmental-toxicity-of-radiofrequen.md
2694195,,1989,in_vivo,thermique,,Physiological chemistry and physics and medical NMR,Effects of field orientation during 700-MHz radiofrequency irradiation of rats.,https://pubmed.ncbi.nlm.nih.gov/2694195/,in_vivo/thermique/1989_2694195_effects-of-field-orientation-during-700-mhz-radiof.md
3150033,10.1016/0892-0362(88)90008-6,1988,in_vivo,thermique,,Neurotoxicology and teratology,"Microwave radiation, in the absence of hyperthermia, has no detectable effect on synapsin I levels or phosphorylation.",https://pubmed.ncbi.nlm.nih.gov/3150033/,in_vivo/thermique/1988_3150033_microwave-radiation-in-the-absence-of-hyperthermia.md
3753529,10.1002/bem.2250070302,1986,in_vivo,thermique,,Bioelectromagnetics,Brain temperature measurements in rats: a comparison of microwave and ambient temperature exposures.,https://pubmed.ncbi.nlm.nih.gov/3753529/,in_vivo/thermique/1986_3753529_brain-temperature-measurements-in-rats-a-compariso.md
6159087,10.1007/BF02795839,1980,in_vivo,thermique,,Cell biophysics,The effect of 2450 MHz microwave radiation on histamine secretion by rat peritoneal mast cells.,https://pubmed.ncbi.nlm.nih.gov/6159087/,in_vivo/thermique/1980_6159087_the-effect-of-2450-mhz-microwave-radiation-on-hist.md
39734544,10.1016/j.fmre.2024.02.001,2024,non_classe,apoptose_mitochondrie,genotoxicite_epigenetique;stress_oxydatif,Fundamental research,Formation of reactive species via high power microwave induced DNA damage and promoted intrinsic pathway-mediated apoptosis in lung cancer cells: Aninvestigation.,https://pubmed.ncbi.nlm.nih.gov/39734544/,non_classe/apoptose_mitochondrie/2024_39734544_formation-of-reactive-species-via-high-power-micro.md
28713615,10.5115/acb.2017.50.2.115,2017,non_classe,apoptose_mitochondrie,neurodeveloppement,Anatomy & cell biology,"Effects of radiofrequency exposure emitted from a GSM mobile phone on proliferation, differentiation, and apoptosis of neural stem cells.",https://pubmed.ncbi.nlm.nih.gov/28713615/,non_classe/apoptose_mitochondrie/2017_28713615_effects-of-radiofrequency-exposure-emitted-from-a.md
35271102,10.3390/s22051955,2022,non_classe,cancer,,"Sensors (Basel, Switzerland)",Heterogeneous Skin Phantoms for Experimental Validation of Microwave-Based Diagnostic Tools.,https://pubmed.ncbi.nlm.nih.gov/35271102/,non_classe/cancer/2022_35271102_heterogeneous-skin-phantoms-for-experimental-valid.md
34541704,10.1002/bem.22373,2021,non_classe,cancer,,Bioelectromagnetics,Mobile Phone Use and Time Trend of Brain Cancer Incidence Rate in Korea.,https://pubmed.ncbi.nlm.nih.gov/34541704/,non_classe/cancer/2021_34541704_mobile-phone-use-and-time-trend-of-brain-cancer-in.md
23619813,10.1002/lary.24103,2013,non_classe,cancer,,The Laryngoscope,Effect of Bluetooth headset and mobile phone electromagnetic fields on the human auditory nerve.,https://pubmed.ncbi.nlm.nih.gov/23619813/,non_classe/cancer/2013_23619813_effect-of-bluetooth-headset-and-mobile-phone-elect.md
19464814,10.1016/j.mehy.2009.04.020,2009,non_classe,cancer,,Medical hypotheses,Most cancer in firefighters is due to radio-frequency radiation exposure not inhaled carcinogens.,https://pubmed.ncbi.nlm.nih.gov/19464814/,non_classe/cancer/2009_19464814_most-cancer-in-firefighters-is-due-to-radio-freque.md
41755281,10.3390/s26041342,2026,non_classe,eeg_sommeil,,"Sensors (Basel, Switzerland)",Toward Mobile Neuroimaging: Design of a Multi-Modal EEG/fNIRS Instrument for Real-Time Use.,https://pubmed.ncbi.nlm.nih.gov/41755281/,non_classe/eeg_sommeil/2026_41755281_toward-mobile-neuroimaging-design-of-a-multi-modal.md
38865177,10.2196/56616,2024,non_classe,eeg_sommeil,neurodeveloppement,JMIR nursing,Evaluation of Autonomic Nervous System Function During Sleep by Mindful Breathing Using a Tablet Device: Randomized Controlled Trial.,https://pubmed.ncbi.nlm.nih.gov/38865177/,non_classe/eeg_sommeil/2024_38865177_evaluation-of-autonomic-nervous-system-function-du.md
37069845,10.2147/NSS.S401452,2023,non_classe,eeg_sommeil,,Nature and science of sleep,Sleep Reactivity and Related Factors in Adolescence: An Increased Risk for Insomnia? A Longitudinal Assessment.,https://pubmed.ncbi.nlm.nih.gov/37069845/,non_classe/eeg_sommeil/2023_37069845_sleep-reactivity-and-related-factors-in-adolescenc.md
35365710,10.1038/s41598-022-09273-y,2022,non_classe,eeg_sommeil,neuro_comportement_cognition,Scientific reports,Quantifying daily rhythms with non-negative matrix factorization applied to mobile phone data.,https://pubmed.ncbi.nlm.nih.gov/35365710/,non_classe/eeg_sommeil/2022_35365710_quantifying-daily-rhythms-with-non-negative-matrix.md
33532989,10.1007/s11325-021-02295-2,2021,non_classe,eeg_sommeil,,Sleep & breathing = Schlaf & Atmung,Association between the pattern of mobile phone use and sleep quality in Northeast China college students.,https://pubmed.ncbi.nlm.nih.gov/33532989/,non_classe/eeg_sommeil/2021_33532989_association-between-the-pattern-of-mobile-phone-us.md
34514385,10.3389/fspor.2021.694537,2021,non_classe,eeg_sommeil,,Frontiers in sports and active living,"Variations in Elite Female Soccer Players' Sleep, and Associations With Perceived Fatigue and Soccer Games.",https://pubmed.ncbi.nlm.nih.gov/34514385/,non_classe/eeg_sommeil/2021_34514385_variations-in-elite-female-soccer-players-sleep-an.md
31557952,10.3390/s19194160,2019,non_classe,eeg_sommeil,,"Sensors (Basel, Switzerland)",About the Accuracy and Problems of Consumer Devices in the Assessment of Sleep.,https://pubmed.ncbi.nlm.nih.gov/31557952/,non_classe/eeg_sommeil/2019_31557952_about-the-accuracy-and-problems-of-consumer-device.md
17548154,10.1016/j.neulet.2007.05.027,2007,non_classe,eeg_sommeil,neurodeveloppement;dosimetrie_exposition,Neuroscience letters,Mobile phone 'talk-mode' signal delays EEG-determined sleep onset.,https://pubmed.ncbi.nlm.nih.gov/17548154/,non_classe/eeg_sommeil/2007_17548154_mobile-phone-talk-mode-signal-delays-eeg-determine.md
40807772,10.3390/s25154607,2025,non_classe,general,,"Sensors (Basel, Switzerland)",Modeling Radiofrequency Electromagnetic Field Wearable Distributed (Multi-Location) Measurements System for Evaluating Electromagnetic Hazards in the Work Environment.,https://pubmed.ncbi.nlm.nih.gov/40807772/,non_classe/general/2025_40807772_modeling-radiofrequency-electromagnetic-field-wear.md
39830403,10.1093/nsr/nwae435,2024,non_classe,general,,National science review,A bio-inspired microwave wireless system for constituting passive and maintenance-free IoT networks.,https://pubmed.ncbi.nlm.nih.gov/39830403/,non_classe/general/2024_39830403_a-bio-inspired-microwave-wireless-system-for-const.md
37838408,10.1016/j.medengphy.2023.104051,2023,non_classe,general,,Medical engineering & physics,Research on heart rate extraction method based on mobile phone video.,https://pubmed.ncbi.nlm.nih.gov/37838408/,non_classe/general/2023_37838408_research-on-heart-rate-extraction-method-based-on.md
35990457,10.1021/acsomega.2c03648,2022,non_classe,general,,ACS omega,CoFeONanoparticles Grown within Porous AlOand Immobilized on Graphene Nanosheets: A Hierarchical Nanocomposite for Broadband Microwave Absorption.,https://pubmed.ncbi.nlm.nih.gov/35990457/,non_classe/general/2022_35990457_cofeonanoparticles-grown-within-porous-aloand-immo.md
36613346,10.3390/foods12010129,2022,non_classe,general,,"Foods (Basel, Switzerland)","The Effects of Sous Vide, Microwave Cooking, and Stewing on Some Quality Criteria of Goose Meat.",https://pubmed.ncbi.nlm.nih.gov/36613346/,non_classe/general/2022_36613346_the-effects-of-sous-vide-microwave-cooking-and-ste.md
34020314,10.1016/j.canep.2021.101961,2021,non_classe,general,,Cancer epidemiology,Mobile phone use and trends in the incidence of cancers of the parotid and other salivary glands.,https://pubmed.ncbi.nlm.nih.gov/34020314/,non_classe/general/2021_34020314_mobile-phone-use-and-trends-in-the-incidence-of-ca.md
34158713,10.4103/ipj.ipj_174_20,2021,non_classe,general,,Industrial psychiatry journal,"Mobile phone use screening test: Development, validation, and implications for screening excessive mobile use.",https://pubmed.ncbi.nlm.nih.gov/34158713/,non_classe/general/2021_34158713_mobile-phone-use-screening-test-development-valida.md
34524835,10.1200/GO.21.00166,2021,non_classe,general,,JCO global oncology,Digital Pathology in Cameroon.,https://pubmed.ncbi.nlm.nih.gov/34524835/,non_classe/general/2021_34524835_digital-pathology-in-cameroon.md
34683253,10.3390/mi12101202,2021,non_classe,general,,Micromachines,Design and Implementation of Multiband Noncontact Temperature-Measuring Microwave Radiometer.,https://pubmed.ncbi.nlm.nih.gov/34683253/,non_classe/general/2021_34683253_design-and-implementation-of-multiband-noncontact.md
34761572,,2021,non_classe,general,,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,5G and human health.,https://pubmed.ncbi.nlm.nih.gov/34761572/,non_classe/general/2021_34761572_5g-and-human-health.md
32352383,10.2196/19458,2020,non_classe,general,,Journal of medical Internet research,COVID-19 and the 5G Conspiracy Theory: Social Network Analysis of Twitter Data.,https://pubmed.ncbi.nlm.nih.gov/32352383/,non_classe/general/2020_32352383_covid-19-and-the-5g-conspiracy-theory-social-netwo.md
32431990,10.7759/cureus.7712,2020,non_classe,general,,Cureus,The Utilization of Physician Cell Phone Numbers by Patients in an Orthopaedic Surgery Practice.,https://pubmed.ncbi.nlm.nih.gov/32431990/,non_classe/general/2020_32431990_the-utilization-of-physician-cell-phone-numbers-by.md
32631063,10.1021/acs.jnatprod.0c00171,2020,non_classe,general,,Journal of natural products,Synthesis and Antimicrobial Activity of-Related 4-Hydroxy-3-methyl-2-alkenylquinolines (HMAQs) and Their-Oxide Counterparts.,https://pubmed.ncbi.nlm.nih.gov/32631063/,non_classe/general/2020_32631063_synthesis-and-antimicrobial-activity-of-related-4.md
32972552,10.1016/j.jacep.2020.04.033,2020,non_classe,general,,JACC. Clinical electrophysiology,Are Contemporary Smartwatches and Mobile Phones Safe for Patients With Cardiovascular Implantable Electronic Devices?,https://pubmed.ncbi.nlm.nih.gov/32972552/,non_classe/general/2020_32972552_are-contemporary-smartwatches-and-mobile-phones-sa.md
33171959,10.3390/polym12112608,2020,non_classe,general,,Polymers,Formulation and Evaluation of Microwave-Modified Chitosan-Curcumin Nanoparticles-A Promising Nanomaterials Platform for Skin Tissue Regeneration Applications Following Burn Wounds.,https://pubmed.ncbi.nlm.nih.gov/33171959/,non_classe/general/2020_33171959_formulation-and-evaluation-of-microwave-modified-c.md
30977607,10.3969/j.issn.1671-7104.2019.02.009,2019,non_classe,general,,Zhongguo yi liao qi xie za zhi = Chinese journal of medical instrumentation,[Miniature Wireless ECG Sensor for Mobile Medical Treatment].,https://pubmed.ncbi.nlm.nih.gov/30977607/,non_classe/general/2019_30977607_miniature-wireless-ecg-sensor-for-mobile-medical-t.md
29993432,10.1109/TBME.2018.2828311,2018,non_classe,general,,IEEE transactions on bio-medical engineering,"Ultrawideband, Stable Normal and Cancer Skin Tissue Phantoms for Millimeter-Wave Skin Cancer Imaging.",https://pubmed.ncbi.nlm.nih.gov/29993432/,non_classe/general/2018_29993432_ultrawideband-stable-normal-and-cancer-skin-tissue.md
33401364,10.2196/10168,2018,non_classe,general,,JMIR perioperative medicine,Postoperative Home Monitoring After Joint Replacement: Feasibility Study.,https://pubmed.ncbi.nlm.nih.gov/33401364/,non_classe/general/2018_33401364_postoperative-home-monitoring-after-joint-replacem.md
28584537,,2017,non_classe,general,,Dental research journal,"A comparison of the efficacy of mechanical, chemical, and microwave radiation methods in disinfecting complete dentures.",https://pubmed.ncbi.nlm.nih.gov/28584537/,non_classe/general/2017_28584537_a-comparison-of-the-efficacy-of-mechanical-chemica.md
28956351,10.1007/s12275-017-7208-7,2017,non_classe,general,,"Journal of microbiology (Seoul, Korea)",The response of human bacteria to static magnetic field and radiofrequency electromagnetic field.,https://pubmed.ncbi.nlm.nih.gov/28956351/,non_classe/general/2017_28956351_the-response-of-human-bacteria-to-static-magnetic.md
25960509,10.1136/bmjspcare-2015-000906.83,2015,non_classe,general,,BMJ supportive & palliative care,PA23 Alternative method to providing palliative care where there are caregiver shortages.,https://pubmed.ncbi.nlm.nih.gov/25960509/,non_classe/general/2015_25960509_pa23-alternative-method-to-providing-palliative-ca.md
25002239,10.1016/j.cali.2014.02.003,2014,non_classe,general,,Revista de calidad asistencial : organo de la Sociedad Espanola de Calidad Asistencial,[Can a mobile phone short message increase participation in breast cancer screening programmes?].,https://pubmed.ncbi.nlm.nih.gov/25002239/,non_classe/general/2014_25002239_can-a-mobile-phone-short-message-increase-particip.md
23781263,10.1155/2013/545201,2013,non_classe,general,,Evidence-based complementary and alternative medicine : eCAM,Microwave Saturation of Complex EPR Spectra and Free Radicals of Burnt Skin Treated with Apitherapeutic Agent.,https://pubmed.ncbi.nlm.nih.gov/23781263/,non_classe/general/2013_23781263_microwave-saturation-of-complex-epr-spectra-and-fr.md
24533378,10.1007/s12070-011-0406-4,2011,non_classe,general,,Indian journal of otolaryngology and head and neck surgery : official publication of the Association of Otolaryngologists of India,High-frequency hearing loss among mobile phone users.,https://pubmed.ncbi.nlm.nih.gov/24533378/,non_classe/general/2011_24533378_high-frequency-hearing-loss-among-mobile-phone-use.md
22216380,10.5001/omj.2009.56,2009,non_classe,general,,Oman medical journal,Alterations in TSH and Thyroid Hormones following Mobile Phone Use.,https://pubmed.ncbi.nlm.nih.gov/22216380/,non_classe/general/2009_22216380_alterations-in-tsh-and-thyroid-hormones-following.md
16595330,10.1080/15368370600572938,2006,non_classe,general,,Electromagnetic biology and medicine,Effects of intensive and moderate cellular phone use on hearing function.,https://pubmed.ncbi.nlm.nih.gov/16595330/,non_classe/general/2006_16595330_effects-of-intensive-and-moderate-cellular-phone-u.md
21432509,10.1007/BF02931240,1998,non_classe,general,,Environmental health and preventive medicine,Do radiofrequency radiation affect the auditory system of people with occupational exposure?,https://pubmed.ncbi.nlm.nih.gov/21432509/,non_classe/general/1998_21432509_do-radiofrequency-radiation-affect-the-auditory-sy.md
9859333,10.1515/bmte.1998.43.s1.220,1998,non_classe,general,,Biomedizinische Technik. Biomedical engineering,[Post-war studies of health risk caused by excessive military microwave exposure. What can these studies contribute to current risk assessment of electromagnetic fields?].,https://pubmed.ncbi.nlm.nih.gov/9859333/,non_classe/general/1998_9859333_post-war-studies-of-health-risk-caused-by-excessiv.md
3847507,10.1080/16070658.1985.11720280,1985,non_classe,general,,The Journal of microwave power and electromagnetic energy : a publication of the International Microwave Power Institute,Data analysis reveals significant microwave-induced eye damage in humans.,https://pubmed.ncbi.nlm.nih.gov/3847507/,non_classe/general/1985_3847507_data-analysis-reveals-significant-microwave-induce.md
4088122,,1985,non_classe,general,,La Medicina del lavoro,[Environmental and health investigation in female workers exposed to a radiofrequency electromagnetic field].,https://pubmed.ncbi.nlm.nih.gov/4088122/,non_classe/general/1985_4088122_environmental-and-health-investigation-in-female-w.md
14410073,10.2105/ajph.50.3_pt_1.364,1960,non_classe,general,,American journal of public health and the nation's health,Microwave exposure and missile propellants as occupational health problems.,https://pubmed.ncbi.nlm.nih.gov/14410073/,non_classe/general/1960_14410073_microwave-exposure-and-missile-propellants-as-occu.md
33545598,10.1016/j.foodchem.2021.129161,2021,non_classe,genotoxicite_epigenetique,,Food chemistry,Effects of inside-out heat-shock via microwave on the fruit softening and quality of persimmon during postharvest storage.,https://pubmed.ncbi.nlm.nih.gov/33545598/,non_classe/genotoxicite_epigenetique/2021_33545598_effects-of-inside-out-heat-shock-via-microwave-on.md
30607077,10.4314/ejhs.v28i5.13,2018,non_classe,genotoxicite_epigenetique,,Ethiopian journal of health sciences,Effect of Conventional and Microwave Tissue Processing Technique on DNA Integrity: A Comparative Molecular Analysis.,https://pubmed.ncbi.nlm.nih.gov/30607077/,non_classe/genotoxicite_epigenetique/2018_30607077_effect-of-conventional-and-microwave-tissue-proces.md
27135009,10.7860/JCDR/2016/17592.7505,2016,non_classe,genotoxicite_epigenetique,cancer,Journal of clinical and diagnostic research : JCDR,Analysis of the Genotoxic Effects of Mobile Phone Radiation using Buccal Micronucleus Assay: A Comparative Evaluation.,https://pubmed.ncbi.nlm.nih.gov/27135009/,non_classe/genotoxicite_epigenetique/2016_27135009_analysis-of-the-genotoxic-effects-of-mobile-phone.md
19521478,10.4161/psb.1.2.2434,2006,non_classe,genotoxicite_epigenetique,,Plant signaling & behavior,Microwave irradiation affects gene expression in plants.,https://pubmed.ncbi.nlm.nih.gov/19521478/,non_classe/genotoxicite_epigenetique/2006_19521478_microwave-irradiation-affects-gene-expression-in-p.md
38767941,10.2196/52577,2024,non_classe,neuro_comportement_cognition,,JMIR cancer,"""Notification! You May Have Cancer."" Could Smartphones and Wearables Help Detect Cancer Early?",https://pubmed.ncbi.nlm.nih.gov/38767941/,non_classe/neuro_comportement_cognition/2024_38767941_notification-you-may-have-cancer-could-smartphones.md
36587968,10.1002/smll.202207197,2023,non_classe,neuro_comportement_cognition,,"Small (Weinheim an der Bergstrasse, Germany)",NiO/Ni Heterojunction on N-Doped Hollow Carbon Sphere with Balanced Dielectric Loss for Efficient Microwave Absorption.,https://pubmed.ncbi.nlm.nih.gov/36587968/,non_classe/neuro_comportement_cognition/2023_36587968_nio-ni-heterojunction-on-n-doped-hollow-carbon-sph.md
36931041,10.1016/j.modpat.2023.100129,2023,non_classe,neuro_comportement_cognition,,"Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc",Thyroid Cytopathology Cancer Diagnosis from Smartphone Images Using Machine Learning.,https://pubmed.ncbi.nlm.nih.gov/36931041/,non_classe/neuro_comportement_cognition/2023_36931041_thyroid-cytopathology-cancer-diagnosis-from-smartp.md
37854429,10.1017/gmh.2023.23,2023,non_classe,neuro_comportement_cognition,,"Global mental health (Cambridge, England)","Co-developed implementation guidelines to maximize acceptability, feasibility, and usability of mobile phone supervision in Kenya.",https://pubmed.ncbi.nlm.nih.gov/37854429/,non_classe/neuro_comportement_cognition/2023_37854429_co-developed-implementation-guidelines-to-maximize.md
